timestamp,customer_id,recommended_ids,ground_truth_indexes,inventory_size
2057,1f4085bc5306d2d65eef6e8804990fb0,86a9b602a2124486de2fa1b76ed64343|3f754585607485cee7d69a9d98bdee19|0a6bf6618b38746c02ab0cb074f517c1|67f2a3487c3c63be3b7cd21e16f467cb|064ecbfa55d37dac8d7528d2879358f7|5b49ddccce8f5bf8565876486b0756d1|5f043becaf0c8c29f1f22daf48bb81fb|c5de512c76ffa4f06dbef0cb6dc3a2d4|da1803ed2ad613ea6a73ff460c7f9818|301690bbad734f45411324967250beb1,109,1471
2087,7136745988b1fcd19dfb40285c1fc787,76d6e27c75b7cb6cdec6791f7743eaee|c52c647209cbcc01b251122d3fdda29f|87319f463d1506a076f9146176613ba7|2cf47fbdb6fd6d8f9f41b7319fc21849|44e24d1868e40b32c3dc7d315a2f2128|482d21623c655ec2caa8bae3254aba9c|3bbf539755d929f38704cadfb27db5ea|209017a818b4918d1c499fde8c30a9e6|da089a9ba023a44ee17915297226ddfe|064ecbfa55d37dac8d7528d2879358f7,192|304|321|1077|1269,1482
2094,7875928f7f33cb95e078edcc826c20ea,5f043becaf0c8c29f1f22daf48bb81fb|483db7245e614d8a2ea787e221d8a84e|d910bfe1567f1a65bc456292830b2d93|01333547a5201b7e60b5d7ca882bbd22|0a6bf6618b38746c02ab0cb074f517c1|1badfe6d2ba163a92be13996eed93ab6|fc306209b573e78347fd1b9d3df27655|aad7c74fa23d47829b426862cc8a32d3|d8e174ea2a6d097979f45f68e6fcfa12|67f2a3487c3c63be3b7cd21e16f467cb,98,1479
2105,1e3785beb468ad450d93f398d94a1c18,fb208832279a365f08feae4fb9cfa917|1e12bab9de000339e3535f5f61b95a13|0eda7a1f72429ecbbe7de70d113c68d2|6f61e8325f477a0e67666bde7af3e1de|bdb967ff9c085f6afba07e13e9bf0599|b403bfa4825e4081e0e03de5fe79f275|b067cfae02884cf7aada6d5fb6e32fce|8076cb0d06e303818795d0946f3814b2|0afcacd99159801d63ec5d875f2fe6ee|a11e0bba0308b4a9c746b7fd10863b02,15|279|658,1488
2114,9bb37e94a8fbf3d46df48dfad31c86ff,2c586137bc5f829c105cf2728e648e14|91c859443494bc74657fef7980bebc69|ad32dad31e4c3128d957388e0071faad|026786f32d9ea6c9c569ac38eed79868|2a5763d314bf8721fd4f6c262c6ce399|5880fa0f61ccea21fc5189e08017d916|75f1f41f35caf2261992b4807d0a85eb|cae453ae1db4af26822812189ad48442|d12baef9492ec492beddc2c21014fd0c|7091d03b60fca642b0a6f008e9e48b8d,41|296|542|817|937|940|1150|1402,1488
2135,e72b4e71331bd76a0aec5434609b4103,acd4b9baa8fd3564dc4989b5bc405c50|b067cfae02884cf7aada6d5fb6e32fce|6cedde003288a4345953cc21cfeaecaf|f7a62a6d64855fecb04c57b219be5b42|8ffb8b0000304550644fa2b3bd3487bf|d910bfe1567f1a65bc456292830b2d93|83b1add4650606373fac887b1302c3a1|87319f463d1506a076f9146176613ba7|01333547a5201b7e60b5d7ca882bbd22|6f61e8325f477a0e67666bde7af3e1de,845,1484
2136,53960935805f3a33d6dc116fda954f04,01a584d22b4ce19a981a404d03bc1fa3|30d46170ce5f57e8c126e178215ac38b|623b7575bd41fc5d0958edc244498a68|cfb097dc393b666215c1cce805f5fd3a|482d21623c655ec2caa8bae3254aba9c|f7a62a6d64855fecb04c57b219be5b42|82121610f49f280b8b8d0d8cd0e00ee5|b209223eb3ce62eef649ba8bcbb395f3|2f27d8cdb9eb8d172eec73f71b348d98|d4c3a83b47f319c137654873d2b6137c,9,1483
2139,7bb28a045dbb40033853fdcb9e45653e,877d6ed3dc8ae4e3104580b0c80209ae|4bd939d45edd5d544374f871acb04d78|cee7863a37035ab930f0c872bc0efc09|fc9e66a50d8cdd35ad4eb5091ad52cab|86a9b602a2124486de2fa1b76ed64343|bad3019848d47aa85de03a0e89a0b8a5|2c56c099a41583b890bba5731dce3890|7711a8a0c73d730d44614ea51c6970da|005d2b2cb2c9cce378b0d11c1a1dc86c|aee688c9e1d00c81bbf104d8579d6a8d,78|540|641|651|968|1046|1183|1198,1482
2140,7bb28a045dbb40033853fdcb9e45653e,797b9e081c3b04b5ca1125e5716d8ff0|18f6ed11eeab7cba543441fe906f6394|d13dd065c8faec7f700af0f6c0d1f2e4|f649b7ac7a2bad5bf46c804f11c221e4|027e09b927413eca1f4e420a7a419d94|d5537d825f35547c06f83acccac9fd2f|895f401c60ad86037c6bb0b3e8d66fce|75acaad78c1270fb840c672a45ae6484|57dd275cb13a482192a46c0cec61c09e|dd7a538f929fd6e3478faf4a3a9f0126,37|187|639|931|954|1039|1238,1481
2149,173a3f982771656a8eaddf105b2b2ea6,4a8c8ce11a61580ed09d69e7c5bbbc82|69870df498352af8650debd3bf01602b|e58f04035ca61ccedd79c61e9d0c7bd2|ccfda159cd29feb52365de0f2e3c10a2|40e74c3a7c426463a2b5858fdca7c11d|bc95a41d3a65c5470001d54e1461b90f|172ea98f26fab0c0b8d3dc7a4b594973|71e7e95eca1a76b92e163d7d2fe6a069|acd30defb9a409247fa7cc9f113d9459|e34a6fea554657bb9814d994eb8b9de4,722,1484
2154,83fd1100c0962ccd76b0c013c29a7c83,482d21623c655ec2caa8bae3254aba9c|be62ad725ee93674cec319ccd7dff284|d92c13f19fc83daa9b0053226dc27f55|797b9e081c3b04b5ca1125e5716d8ff0|ac0f0453f2f87eb68cbfe5453e4f3b2f|87319f463d1506a076f9146176613ba7|54bc7f04b957c41f7deba79026e4eccc|66b225189ad05957c64aa4d5e9e3c46b|dd47d07d3f4565dd40b4cf0ae1c040f5|7af7fc9ea9f9421972394837004f0bd8,314|736|995,1476
2166,d75ccb7f51bdbc36996be89b1d8e74ac,3489de6e59c33242f0e0d37c25b5d3ad|9cc6e69519f26b9b6acd8b1e0d2e63ed|6d71af488f30a827d46921d58ea40ab2|0290c933a7d5d640e4aa573292e3f401|a4c365ae30f3783485457f8cc8d84678|fc9e66a50d8cdd35ad4eb5091ad52cab|e63a0a390d5d76e37b13bf18c77e7e37|f0fef2646b159b6c05c600066bc7ee02|f0771d8ddd321c9577df51f4df8eb86b|bad3019848d47aa85de03a0e89a0b8a5,86|1055|1241|1267,1483
2168,d75ccb7f51bdbc36996be89b1d8e74ac,dd7a538f929fd6e3478faf4a3a9f0126|b23e0a0ff852a71be347fedd62a6b950|4ec5a13afb11f011f378433007349814|269ee9ab278e10e00abec9f5a98c47ca|f940af3fe45841434368d3da59679270|8e3ac1ec0e58ca237edbe373b3d65fbb|d0f3c96f910441dee4ff040977f7ee87|99ec054ac85ac4b26ab9ab1c8d235ff0|e7a8326455f9ef0ebc1796f6e99b6eee|877d6ed3dc8ae4e3104580b0c80209ae,12|614|700,1484
2174,52a2ac827640c46be979d64d597a29e2,c370d92aea40f499a177548d4a24790e|3408e868ff48e0c89fa422235892e8e1|4029fae3cc106fb98c3bd69514fa7729|22467b05bc34a0b84375c93e8c9d8f0a|c9d9defbd2ce05d7ed5489b58879acb8|9e4140ba31c8c4ef35afac866f90904f|1c6a5170d97ecadd252cadeaf8dac010|cc65d1d5fc65dc34a556f48da1e5ccc2|1bb16bac1e42613aa1e1bfc4bb541cd2|53fcac18d363d92e86cf83314a3ff34e,465,1486
2183,9bb37e94a8fbf3d46df48dfad31c86ff,d5537d825f35547c06f83acccac9fd2f|cd33486c32b6a56aa7160895725146e5|b4388e17c1734095f6c674a2afd74ad8|895f401c60ad86037c6bb0b3e8d66fce|6f61e8325f477a0e67666bde7af3e1de|dddeb1f21a40667e4b0e2663bb3cdc5d|aa0a9422e207ac4c503cad8949a56e85|189c079e88f789f201bf509650dc78ae|163fb555f470489cd031050d2675fc3f|ad32dad31e4c3128d957388e0071faad,186|615|739|1103|1243|1265|1279,1480
2185,83fd1100c0962ccd76b0c013c29a7c83,be62ad725ee93674cec319ccd7dff284|797b9e081c3b04b5ca1125e5716d8ff0|35e6cc957e6dfe5d8108b40f784d5032|66b225189ad05957c64aa4d5e9e3c46b|482d21623c655ec2caa8bae3254aba9c|895f401c60ad86037c6bb0b3e8d66fce|87319f463d1506a076f9146176613ba7|e7a8326455f9ef0ebc1796f6e99b6eee|beb8b929b7724d0167277e09577911b6|ac0f0453f2f87eb68cbfe5453e4f3b2f,880|1113,1478
2230,d75ccb7f51bdbc36996be89b1d8e74ac,dd7a538f929fd6e3478faf4a3a9f0126|2c586137bc5f829c105cf2728e648e14|e63a0a390d5d76e37b13bf18c77e7e37|742bc84d19b96f75b0ff478e0310c818|cdd66e9fb1be7a6e1a9d0c504f644fbf|269ee9ab278e10e00abec9f5a98c47ca|b23e0a0ff852a71be347fedd62a6b950|8e3ac1ec0e58ca237edbe373b3d65fbb|fe84bf3ace9c7d56e64835b2f376a8e8|623b7575bd41fc5d0958edc244498a68,1031|1235,1481
2255,e5989c36e431130a203c88c097344820,301690bbad734f45411324967250beb1|dd47d07d3f4565dd40b4cf0ae1c040f5|b919ac29e0bd8fd9370804ba724e276f|9c8d0dcdd2a33382dd17230b3b2a922a|642de1c37c20aba8a055c562455ecd51|3f14ef15d1c1bdb3b7f19cdbdd6ef903|d12baef9492ec492beddc2c21014fd0c|f274d8b5b86300a18f4b397bb9edbd52|86f81d6e9c221acf640845f1b44c5f5b|20225a948a45965f5aae7a2ed480bfc4,315|665|717,1488
2261,8978960088332a2535ecb53b3cd2c318,ac0f0453f2f87eb68cbfe5453e4f3b2f|d13dd065c8faec7f700af0f6c0d1f2e4|8e3ac1ec0e58ca237edbe373b3d65fbb|797b9e081c3b04b5ca1125e5716d8ff0|22adb23ce29c0e233545c046c25eae7d|a8bc04ac3e4f3c2733d3ff2b800657e9|509abb8569d16407a150502c3535d452|d8e174ea2a6d097979f45f68e6fcfa12|7b23aba8829661e99e1f1f2bdc4793e3|390d5a28be6e9188b4d186bb48a65e11,613|706|862|1025,1490
2264,02d451d31172f056374fe6d34a47f6fb,67f2a3487c3c63be3b7cd21e16f467cb|3fb27d414952f4723b158d9ee3c929e4|513df7f2903b371bb3122953d3dd3bd2|33a46d1cb94100821040fa4bb94160bd|92ec1dbf3f4a01a3401124a1fa6a9fc0|12756cdad422368ecb26838a474d0201|da37b069cdbbc07e0ecaa0023235b1de|7f81164c83d492af134a4394accd3d9e|190de3aa018c780348780223ca4b917e|8eda9c2b29b60690c7816069ea94ef0c,240|468|928|1184|1402,1490
2268,f4e9e93d2155065c77e0455f928748fc,6a101978ff8593715317d53f3d6e4bcb|22adb23ce29c0e233545c046c25eae7d|038c62c61339ee147817210ac1ec6d74|623b7575bd41fc5d0958edc244498a68|7d4d8d6c8dfba301dc6881470afec174|5070b3383ae7cf57f0de547777440762|e7672932d7451d09143c72eacaf94c7d|e69fbb0bb0448468ea46aebf207ab5f7|1e5a3b543058f9f72f0fed243557ac33|91c859443494bc74657fef7980bebc69,726|1234,1490
2269,f4e9e93d2155065c77e0455f928748fc,1b07784f27cc8b1888630bb5e3990b6b|944d2b80a5835e5f8880e4721a29224a|e6492ce5a8f2bc730abd93e46020ba2f|015c079119faa10660e23435161546c1|33a46d1cb94100821040fa4bb94160bd|9c8d0dcdd2a33382dd17230b3b2a922a|c5752923b5975dd6e5363de0b3dd3270|9bcf54c63e79822df39e32516fffbebc|da1803ed2ad613ea6a73ff460c7f9818|1e395580977b131d45c133cdecfd0633,1332,1489
2299,12e005aa854210acec9716bfc503d97e,d5537d825f35547c06f83acccac9fd2f|54bc7f04b957c41f7deba79026e4eccc|df07349414cee8342745be56551ba1b1|797b9e081c3b04b5ca1125e5716d8ff0|2576076311540a82f986ca0e8cdeaebd|257309048f34130a063105332d951013|4cc384d754ef56708c56edfab2cc2a3d|8e3ac1ec0e58ca237edbe373b3d65fbb|12a4cba8ebe0ba7620090136833e68c8|8b979e61e96216b39fde3f27bde621f5,145|418,1495
2307,7136745988b1fcd19dfb40285c1fc787,209017a818b4918d1c499fde8c30a9e6|76d6e27c75b7cb6cdec6791f7743eaee|064ecbfa55d37dac8d7528d2879358f7|9ea1d4bd5045efb760fe4cd2d3c7191e|44e24d1868e40b32c3dc7d315a2f2128|2cf47fbdb6fd6d8f9f41b7319fc21849|623b7575bd41fc5d0958edc244498a68|c52c647209cbcc01b251122d3fdda29f|87319f463d1506a076f9146176613ba7|ac0f0453f2f87eb68cbfe5453e4f3b2f,276|380|1142|1336|1461,1496
2318,8978960088332a2535ecb53b3cd2c318,797b9e081c3b04b5ca1125e5716d8ff0|7b23aba8829661e99e1f1f2bdc4793e3|8e3ac1ec0e58ca237edbe373b3d65fbb|ac0f0453f2f87eb68cbfe5453e4f3b2f|8033d6b59d9f56cad22168cec69b2d7a|da1803ed2ad613ea6a73ff460c7f9818|9fc3f450cfd1614fa4ca40273695ad33|d8e174ea2a6d097979f45f68e6fcfa12|390d5a28be6e9188b4d186bb48a65e11|79967d355f9a9acd559a18d9511a8fdb,776|1136,1501
2330,bed8b11e80cf75a72b1d307715733349,859548ec5c2e2ffbe15bc547bfc4a68b|01fe35204740a40dae6f8155302da486|d4f71fe1c60870f39e3fcad99fb48d88|f7a4ab14bef66d1a428865fddb417f4c|0913121af6c926616a57147ebb8f4952|175b3aef583257f5addab99f8d581e91|cca0004b537740d22b08246fb641bf06|eb148ecdb637b0cb5746eb5f8a87c97f|a55b591725d907dfda517f8c8931bf16|1badfe6d2ba163a92be13996eed93ab6,333,1506
2332,9bb37e94a8fbf3d46df48dfad31c86ff,e94f7b5328f8bbd97781a4b6d9bdb3e2|770dd6242d4e259aadfdd062b01d1194|189c079e88f789f201bf509650dc78ae|797b9e081c3b04b5ca1125e5716d8ff0|8e3ac1ec0e58ca237edbe373b3d65fbb|8033d6b59d9f56cad22168cec69b2d7a|da1803ed2ad613ea6a73ff460c7f9818|6bcd55ca64a060322636d0ca307da121|f069264cef2b181d493beb7eb82c17f7|269ee9ab278e10e00abec9f5a98c47ca,261|685|1236|1413,1504
2335,411622f628017a1717c3c5b17e140eae,9c74d3b2ddd18c95893ea6a6537fbc19|ac0f0453f2f87eb68cbfe5453e4f3b2f|3b1addd7c837a3e68bc661f68a88a133|9b84d371b682b4f2c7adf9ec714fb77b|797b9e081c3b04b5ca1125e5716d8ff0|fe84bf3ace9c7d56e64835b2f376a8e8|483db7245e614d8a2ea787e221d8a84e|04da26eafc57639c255a922dcb6981ea|aa13949d8ce8cdf0636b7cff18f9560c|54bc7f04b957c41f7deba79026e4eccc,494,1502
2340,aad24a76d211970765e93341a6e6c362,c91d98edb8d19d3be2384d8be5663193|400661df2c7c0d1f3178f9ebfb0690fa|efd012e521f61ca096c07e3bfa12a63e|c27e822404e3ebec940395dcc82f0b2e|9c74d3b2ddd18c95893ea6a6537fbc19|4cc384d754ef56708c56edfab2cc2a3d|a4c365ae30f3783485457f8cc8d84678|071c103b6a80a04bb8c14b485d3af6e8|01fe35204740a40dae6f8155302da486|12a4cba8ebe0ba7620090136833e68c8,99|440,1501
2341,aad24a76d211970765e93341a6e6c362,b6ba14d73ed99104e91f7d6e65a5d7fc|7121843f51960760a8f4f628658c2485|b41df3c4a1fb58d60fb6932075c2611c|2cf47fbdb6fd6d8f9f41b7319fc21849|bad3019848d47aa85de03a0e89a0b8a5|6ecd1992fdcada5b782e9f34c7d530ad|4113785ebc03565569252ca0a6b12e3b|4e3234b15a257b90c643a1e333df147a|39675e33235ae6a0c54d36d5f7c91edd|533ac199442a079a70dec2259a7bdc07,1095,1500
2343,e5989c36e431130a203c88c097344820,20225a948a45965f5aae7a2ed480bfc4|f274d8b5b86300a18f4b397bb9edbd52|be62ad725ee93674cec319ccd7dff284|9860d064d1c0cc623bedf3e457b95033|da1803ed2ad613ea6a73ff460c7f9818|0f42ca873d3315a254e90e54ad271006|0b4120583601fd6a02a1b6e500cfbdb1|8e3ac1ec0e58ca237edbe373b3d65fbb|87319f463d1506a076f9146176613ba7|9c8d0dcdd2a33382dd17230b3b2a922a,680|765,1498
2349,8978960088332a2535ecb53b3cd2c318,797b9e081c3b04b5ca1125e5716d8ff0|8e3ac1ec0e58ca237edbe373b3d65fbb|ac0f0453f2f87eb68cbfe5453e4f3b2f|7b23aba8829661e99e1f1f2bdc4793e3|8033d6b59d9f56cad22168cec69b2d7a|740afd19504fff00a497504c6cfd22af|d8e174ea2a6d097979f45f68e6fcfa12|cdd66e9fb1be7a6e1a9d0c504f644fbf|79967d355f9a9acd559a18d9511a8fdb|da1803ed2ad613ea6a73ff460c7f9818,877,1497
2350,02d451d31172f056374fe6d34a47f6fb,d5537d825f35547c06f83acccac9fd2f|da1803ed2ad613ea6a73ff460c7f9818|fe84bf3ace9c7d56e64835b2f376a8e8|6a101978ff8593715317d53f3d6e4bcb|2576076311540a82f986ca0e8cdeaebd|be5293c0c9427ba31ac4e12505a80167|8ffb8b0000304550644fa2b3bd3487bf|cd33486c32b6a56aa7160895725146e5|f649b7ac7a2bad5bf46c804f11c221e4|62fe568ddafec3c1247ee4f585ae9f86,112|773|1030|1420,1496
2356,0974c6fe0a8a49789fdc0b004e997716,0483493166e3dcaa38ef2513cd9a0784|18f6ed11eeab7cba543441fe906f6394|5126c4b0c3029fd34e6e09dba8bae64f|2445e362fe60f47dfb6e63feeb88d551|c82969f82489954c7ecd5609fa676cba|63ab3692c4b0848121790c59ab8da57a|9c74d3b2ddd18c95893ea6a6537fbc19|9f12e4d7deda53255607735002a9aa6f|d5537d825f35547c06f83acccac9fd2f|cb9b96f5bbb30a0a9809938bd388aecb,3|493|639,1485
2357,8d3bafe6dda9bdb8a0009053bb5450d2,99ec054ac85ac4b26ab9ab1c8d235ff0|a7966e1556e32ef71f42f3ec26a7b94b|4a4e039edcee3b91707ca60ba70469d4|bd231d232721793f227dda1658b5340e|df68872adf5e20ebdac2ceaf2c6b9807|5974d263c24c74886697f8fe91f8ad3e|719181705b939514e47bb462e6b11688|aee688c9e1d00c81bbf104d8579d6a8d|a541dda6b5e2bd0e02cf0fc1454bb73d|a55b591725d907dfda517f8c8931bf16,310|515,1483
2358,fc77ea255d6cad22f341d118c312a3df,2c56c099a41583b890bba5731dce3890|fb208832279a365f08feae4fb9cfa917|8b2ed9b4d3d1ac42cb8ea543779c0dcf|375e52021090c4a882c288c5e1ec60c5|e63a0a390d5d76e37b13bf18c77e7e37|8033d6b59d9f56cad22168cec69b2d7a|740afd19504fff00a497504c6cfd22af|299551f846eedf62db1edf6fdbed181d|c91d98edb8d19d3be2384d8be5663193|590504e9988e57d16e8726583d75c75d,1069,1481
2368,daa1758bbc6c188c98363a08f01ff85a,27298d2d562cfcf134cc3f9cd0d57444|af6305ca1973ecedcaa289e8fa7d95b0|037cf9d7e76b8410337ec57210ea2701|fda600be84b691c8aad6bfcafaa70020|281c78f6e93cdf7a197378b2c22b46c1|20225a948a45965f5aae7a2ed480bfc4|6f233de670a8387a03e676c2b1181302|4ad38ebb7ba7cec815cae22b7667c103|7cc1ef3265cc2205c38d2303eae931d1|abd442db1116c2f2555886143b4c9e15,13|94,1480
2371,c05482ea3913c5d73299b366f61db09b,d2dc687971778b819849c0f3416fdd79|44efd3e8723b9a26a43204e709206242|01fe35204740a40dae6f8155302da486|fddf1ad72582ee165230179acefc38be|2397f843588af95a8bfa92fb8819dc5d|4f6075eb683d08e3f514a2c20fef707f|029e8819e90196660c4d8d4a8659a995|0540a0ea4c48f28b0445be6747663768|54bc7f04b957c41f7deba79026e4eccc|b47a854387ff773805285a592d9fe060,322,1481
2374,824e6062eda108f0b1ca92f8c04b2b34,b8cee2cf2d7ea330aa3af66453cc5490|397409c51416c878cfd15f686371f4d8|b88d60046a0c2340ac66f02eac5f3ed6|86a9b602a2124486de2fa1b76ed64343|482ef22a0509fb5b392f550c2efd7edb|d73297fae5c8852c07a87321dc116c85|3407d5d708584f26e1cfeb80d01ae15d|c1d6f8f666f817e6dcf700215340f850|d5510d5de0fa05f243e41f75836c3e2a|3b6ee2f3fc3ac95a245d9984c6f8f372,601|1216,1478
2378,7bb28a045dbb40033853fdcb9e45653e,797b9e081c3b04b5ca1125e5716d8ff0|18f6ed11eeab7cba543441fe906f6394|f649b7ac7a2bad5bf46c804f11c221e4|895f401c60ad86037c6bb0b3e8d66fce|1847af17abfbea5d173e1c9034449c53|0148850b9b0f1efe2c8dc11e67a174fb|05ef2f9876dbed499d8c1a03c44611eb|ac0f0453f2f87eb68cbfe5453e4f3b2f|29422f219c2d2544aeecd2171735faa2|354a5e3c25c56fb47663ee453f521ca7,257|303|754|1012|1093|1382,1478
2379,7a9161ffc02bb7486841a1b112588894,cd33486c32b6a56aa7160895725146e5|7a883415906e24282c9ec2a74f14cb42|663b69626b1b1c7c822085950ae06d4b|4a4e039edcee3b91707ca60ba70469d4|ba5aa2a8b964f7fbf1439891c6bebbf1|2bdef3c3abc10e43398125bf970927eb|41a2c33ec1ba9faeb1607ad1c2b86410|d77c477f9256410bb002b8bd56394270|3fb27d414952f4723b158d9ee3c929e4|483db7245e614d8a2ea787e221d8a84e,227|673|1315,1476
2380,7a9161ffc02bb7486841a1b112588894,fddf1ad72582ee165230179acefc38be|483db7245e614d8a2ea787e221d8a84e|ba5aa2a8b964f7fbf1439891c6bebbf1|740afd19504fff00a497504c6cfd22af|207569c0f2a1ccf4df95d53ecae3867f|91d10710779719bbbb3c2a1e3064bc91|87f48c87fbae2fe8ef666b9421762d95|663b69626b1b1c7c822085950ae06d4b|944d2b80a5835e5f8880e4721a29224a|aeaffe3f0406e0daab26673c7c1b5ccc,274|1374,1475
2386,e5989c36e431130a203c88c097344820,1e5a3b543058f9f72f0fed243557ac33|20225a948a45965f5aae7a2ed480bfc4|642de1c37c20aba8a055c562455ecd51|0b4120583601fd6a02a1b6e500cfbdb1|81e295cf6fa05ac388d3d93bc0ecce1d|8b4103269ebd4b51d67bc340a81cf586|f0d11142b2a71a97e2cc7115aa3a3c2f|44e24d1868e40b32c3dc7d315a2f2128|9fc3f450cfd1614fa4ca40273695ad33|9860d064d1c0cc623bedf3e457b95033,735,1478
2409,7136745988b1fcd19dfb40285c1fc787,76d6e27c75b7cb6cdec6791f7743eaee|44e24d1868e40b32c3dc7d315a2f2128|209017a818b4918d1c499fde8c30a9e6|ac0f0453f2f87eb68cbfe5453e4f3b2f|8033d6b59d9f56cad22168cec69b2d7a|797b9e081c3b04b5ca1125e5716d8ff0|2cf47fbdb6fd6d8f9f41b7319fc21849|3d143682628966d0ae9f1a80846c13f7|3b6ee2f3fc3ac95a245d9984c6f8f372|87319f463d1506a076f9146176613ba7,399|1093|1285,1488
2410,7136745988b1fcd19dfb40285c1fc787,44e24d1868e40b32c3dc7d315a2f2128|2cf47fbdb6fd6d8f9f41b7319fc21849|76d6e27c75b7cb6cdec6791f7743eaee|209017a818b4918d1c499fde8c30a9e6|797b9e081c3b04b5ca1125e5716d8ff0|ac0f0453f2f87eb68cbfe5453e4f3b2f|8033d6b59d9f56cad22168cec69b2d7a|81e295cf6fa05ac388d3d93bc0ecce1d|3d143682628966d0ae9f1a80846c13f7|3b6ee2f3fc3ac95a245d9984c6f8f372,300|1169,1487
2424,938bf468bf8894c9117d45a9e07c7663,420d363f97856eaaf6e5d91bc5b5c00d|1aa9f773012f7003c09434834b37c0c1|b481173defca4dd9d997dbe6c660f4a0|6cf3cd3f94bb55370095638240ff5d86|da2766c124d3c969baf6d1af44b18cca|a0b78d46a6ce7490026d5a558f6ddbad|33a46d1cb94100821040fa4bb94160bd|1e5a3b543058f9f72f0fed243557ac33|6d12977d871e3dccc2b1b23c006696ff|8e3ac1ec0e58ca237edbe373b3d65fbb,720,1498
2461,02d451d31172f056374fe6d34a47f6fb,81bd8ffc2dfd4d0e302c810c6bcfa2a7|877d6ed3dc8ae4e3104580b0c80209ae|3309eedc173b3fe35146fa5aa69058a0|963e506ccad0ff54f689ea609a65ee32|d5537d825f35547c06f83acccac9fd2f|9d1523c145961b0c3999d69d293845e4|8e2c2b96e8860e0c8c19eb7d331ccc63|6bbd0e930e08562170f21ad332fd2a31|c9326776c5e19a723bfcca520aff3874|7e9a2bf6206adf3db3535013f6d639f8,173|846,1521
2508,35af34fa494a1d6e96d8ef3e05bfade8,7d468560283aef0acc954e3ae00c2515|ffb7fc23286f97019106e0ea517f5562|e4493fbedc7b1d2ec324fd486a161b1d|e58f04035ca61ccedd79c61e9d0c7bd2|8e3ac1ec0e58ca237edbe373b3d65fbb|5627b84ddb149883f04d49e6cae4f7a5|75c9f5ae72e8e9b65510e42cba14ac9a|859548ec5c2e2ffbe15bc547bfc4a68b|b5164699269fcec17eebfca29ab4b7f2|269ee9ab278e10e00abec9f5a98c47ca,1074,1541
2517,0e024331ad191da4c3f15fe3256cc333,7d7418cec3e173f5acddc3dfc2a765a0|9ea1d4bd5045efb760fe4cd2d3c7191e|ac0f0453f2f87eb68cbfe5453e4f3b2f|18f6ed11eeab7cba543441fe906f6394|ba8e461d48665ad69773af1cefd8828e|8757db80ef1fbb2127429f0a8fae71ef|d11b6ccdf8094abc67b5600445a3b5c5|d4f71fe1c60870f39e3fcad99fb48d88|22467b05bc34a0b84375c93e8c9d8f0a|3c53dbba200eb4b583c33c9d24557316,70|313,1540
2534,7bb28a045dbb40033853fdcb9e45653e,797b9e081c3b04b5ca1125e5716d8ff0|d4f71fe1c60870f39e3fcad99fb48d88|8033d6b59d9f56cad22168cec69b2d7a|81e295cf6fa05ac388d3d93bc0ecce1d|18f6ed11eeab7cba543441fe906f6394|2cf47fbdb6fd6d8f9f41b7319fc21849|dd47d07d3f4565dd40b4cf0ae1c040f5|d2dc687971778b819849c0f3416fdd79|d5537d825f35547c06f83acccac9fd2f|189c079e88f789f201bf509650dc78ae,49|631|1123|1148|1292,1542
2538,f373f772ff27f95800a358374bc9bf7b,2a80e3285032d8986d4fa06f01a51be1|bad3019848d47aa85de03a0e89a0b8a5|c5b309a9e75b043a067bb52280bbbcfb|27b35101ed0a43c86df1f5c781212dfc|d6527a98f3ea9130fa10430d09d6fc98|b16c3e2c4447e45919d97f568a98c61e|ff5ad449f8550191d96ca0eac53a3706|1d08f0c28f7e1a814d92fc318a7548bb|dd7fbcf0db9f7e6d43e0f3d8410855c7|5f465ac384387da46294ee1e95feb35f,463|960|1096,1543
2555,1e3785beb468ad450d93f398d94a1c18,ba8e461d48665ad69773af1cefd8828e|54f53bd7c66c51f42e515f1404ca64c1|26a0e00853b9e601d6527c3a3675314e|ac0f0453f2f87eb68cbfe5453e4f3b2f|0148850b9b0f1efe2c8dc11e67a174fb|2246e1f74fe6f45af69831ebd57ef440|bfd22af365e7d239d78993b7c7e4e3f2|3b6ee2f3fc3ac95a245d9984c6f8f372|41a2c33ec1ba9faeb1607ad1c2b86410|0eda7a1f72429ecbbe7de70d113c68d2,183|358,1554
2569,06a1ddf076fab5c2d4fcf66e5d6c1750,2075d8360dc511ef73e0ea360cbbaf15|e63a0a390d5d76e37b13bf18c77e7e37|f7a62a6d64855fecb04c57b219be5b42|f610cd3b4db88bf0675514f4eb0e3aa4|82121610f49f280b8b8d0d8cd0e00ee5|eb40fba39fc54d23382421f33ebd153f|32522766726e910dc5a41efbe0576fdc|e94f7b5328f8bbd97781a4b6d9bdb3e2|7e9a2bf6206adf3db3535013f6d639f8|5f043becaf0c8c29f1f22daf48bb81fb,209|727,1558
2592,f373f772ff27f95800a358374bc9bf7b,d2dc687971778b819849c0f3416fdd79|fe84bf3ace9c7d56e64835b2f376a8e8|ac0f0453f2f87eb68cbfe5453e4f3b2f|21888671d542ecc3f4e13275de0bcda1|03248205b697c68312fb04e0ebcf7508|0db10a92718a8691920f3022d6662c73|b8555bc01d40321aeba88024dc3faf68|5c13d742ff311d1af7ecd843810ac591|63d3576642e7575634fde10a332b4967|9def2d6f3debea1a040cff38ce15ed8e,1029|1099,1557
